Tick ,Customer ID,State
985,1,Null Transaction
986,4,Buy
986,3,Buy
986,2,Null Transaction
986,1,Null Transaction
978,4,Null Transaction
978,3,Null Transaction
978,2,Null Transaction
978,1,Buy
986,4,Null Transaction
986,3,Null Transaction
986,2,Null Transaction
986,1,Null Transaction
988,4,Null Transaction
988,3,Buy
988,2,Null Transaction
988,1,Null Transaction
990,4,Null Transaction
990,3,Null Transaction
990,2,Null Transaction
990,1,Buy
988,4,Null Transaction
988,3,Null Transaction
988,2,Null Transaction
988,1,Buy
988,4,Null Transaction
988,3,Buy
988,2,Buy
988,1,Null Transaction
993,4,Buy
993,3,Null Transaction
993,2,Buy
993,1,Null Transaction
989,4,Buy
989,3,Null Transaction
989,2,Null Transaction
989,1,Null Transaction
992,4,Null Transaction
992,3,Null Transaction
992,2,Buy
992,1,Null Transaction
989,4,Buy
989,3,Null Transaction
989,2,Null Transaction
989,1,Null Transaction
989,4,Null Transaction
989,3,Null Transaction
989,2,Null Transaction
989,1,Null Transaction
995,4,Null Transaction
995,3,Null Transaction
995,2,Null Transaction
995,1,Null Transaction
995,4,Null Transaction
995,3,Null Transaction
995,2,Null Transaction
995,1,Null Transaction
997,4,Buy
997,3,Null Transaction
997,2,Null Transaction
997,1,Null Transaction
994,4,Null Transaction
994,3,Buy
994,2,Null Transaction
994,1,Null Transaction
994,4,Null Transaction
994,3,Buy
994,2,Buy
994,1,Buy
994,4,Buy
994,3,Buy
994,2,Null Transaction
994,1,Null Transaction
995,4,Null Transaction
995,3,Buy
995,2,Null Transaction
995,1,Buy
998,4,Null Transaction
998,3,Null Transaction
998,2,Null Transaction
998,1,Buy
997,4,Null Transaction
997,3,Null Transaction
997,2,Null Transaction
997,1,Null Transaction
1000,4,Null Transaction
1000,3,Null Transaction
1000,2,Buy
1000,1,Null Transaction
1004,4,Null Transaction
1004,3,Null Transaction
1004,2,Null Transaction
1004,1,Null Transaction
1004,4,Buy
1004,3,Null Transaction
1004,2,Null Transaction
1004,1,Null Transaction
1001,4,Null Transaction
1001,3,Null Transaction
1001,2,Null Transaction
1001,1,Null Transaction
1007,4,Null Transaction
1007,3,Null Transaction
1007,2,Null Transaction
1007,1,Null Transaction
1004,4,Null Transaction
1004,3,Null Transaction
1004,2,Null Transaction
1004,1,Null Transaction
1006,4,Null Transaction
1006,3,Null Transaction
1006,2,Null Transaction
1006,1,Null Transaction
1008,4,Null Transaction
1008,3,Null Transaction
1008,2,Null Transaction
1008,1,Null Transaction
1012,4,Null Transaction
1012,3,Null Transaction
1012,2,Buy
1012,1,Null Transaction
1014,4,Null Transaction
1014,3,Buy
1014,2,Null Transaction
1014,1,Null Transaction
1016,4,Null Transaction
1016,3,Null Transaction
1016,2,Buy
1016,1,Null Transaction
1011,4,Null Transaction
1011,3,Null Transaction
1011,2,Null Transaction
1011,1,Null Transaction
1018,4,Null Transaction
1018,3,Buy
1018,2,Null Transaction
1018,1,Null Transaction
1019,4,Buy
1019,3,Null Transaction
1019,2,Null Transaction
1019,1,Null Transaction
1015,4,Null Transaction
1015,3,Null Transaction
1015,2,Null Transaction
1015,1,Null Transaction
1019,4,Null Transaction
1019,3,Null Transaction
1019,2,Buy
1019,1,Null Transaction
1015,4,Buy
1015,3,Buy
1015,2,Null Transaction
1015,1,Buy
1023,4,Null Transaction
1023,3,Null Transaction
1023,2,Null Transaction
1023,1,Null Transaction
1020,4,Null Transaction
1020,3,Null Transaction
1020,2,Null Transaction
1020,1,Buy
1017,4,Null Transaction
1017,3,Null Transaction
1017,2,Null Transaction
1017,1,Null Transaction
1021,4,Null Transaction
1021,3,Buy
1021,2,Buy
1021,1,Null Transaction
1027,4,Buy
1027,3,Null Transaction
1027,2,Null Transaction
1027,1,Buy
1023,4,Buy
1023,3,Buy
1023,2,Null Transaction
1023,1,Null Transaction
1022,4,Null Transaction
1022,3,Null Transaction
1022,2,Null Transaction
1022,1,Buy
1022,4,Null Transaction
1022,3,Null Transaction
1022,2,Null Transaction
1022,1,Buy
1030,4,Buy
1030,3,Null Transaction
1030,2,Buy
1030,1,Null Transaction
1031,4,Null Transaction
1031,3,Null Transaction
1031,2,Null Transaction
1031,1,Null Transaction
1031,4,Null Transaction
1031,3,Null Transaction
1031,2,Buy
1031,1,Null Transaction
1031,4,Null Transaction
1031,3,Null Transaction
1031,2,Null Transaction
1031,1,Null Transaction
1032,4,Null Transaction
1032,3,Buy
1032,2,Null Transaction
1032,1,Buy
1035,4,Buy
1035,3,Null Transaction
1035,2,Buy
1035,1,Buy
1034,4,Buy
1034,3,Buy
1034,2,Buy
1034,1,Null Transaction
1039,4,Null Transaction
1039,3,Buy
1039,2,Buy
1039,1,Null Transaction
1036,4,Null Transaction
1036,3,Null Transaction
1036,2,Buy
1036,1,Null Transaction
1040,4,Buy
1040,3,Null Transaction
1040,2,Null Transaction
1040,1,Null Transaction
1038,4,Null Transaction
1038,3,Null Transaction
1038,2,Null Transaction
1038,1,Null Transaction
1039,4,Null Transaction
1039,3,Null Transaction
1039,2,Buy
1039,1,Null Transaction
1041,4,Buy
1041,3,Null Transaction
1041,2,Buy
1041,1,Buy
1043,4,Null Transaction
1043,3,Null Transaction
1043,2,Null Transaction
1043,1,Null Transaction
1044,4,Null Transaction
1044,3,Buy
1044,2,Buy
1044,1,Null Transaction
1044,4,Null Transaction
1044,3,Null Transaction
1044,2,Buy
1044,1,Null Transaction
1039,4,Null Transaction
1039,3,Null Transaction
1039,2,Null Transaction
1039,1,Buy
1044,4,Buy
1044,3,Null Transaction
1044,2,Null Transaction
1044,1,Null Transaction
1046,4,Null Transaction
1046,3,Null Transaction
1046,2,Null Transaction
1046,1,Null Transaction
1044,4,Null Transaction
1044,3,Null Transaction
1044,2,Null Transaction
1044,1,Null Transaction
1043,4,Buy
1043,3,Null Transaction
1043,2,Null Transaction
1043,1,Null Transaction
1049,4,Buy
1049,3,Null Transaction
1049,2,Null Transaction
1049,1,Null Transaction
1045,4,Null Transaction
1045,3,Null Transaction
1045,2,Null Transaction
1045,1,Null Transaction
1052,4,Null Transaction
1052,3,Null Transaction
1052,2,Null Transaction
1052,1,Null Transaction
1050,4,Null Transaction
1050,3,Null Transaction
1050,2,Null Transaction
1050,1,Null Transaction
1049,4,Null Transaction
1049,3,Null Transaction
1049,2,Null Transaction
1049,1,Buy
1051,4,Null Transaction
1051,3,Null Transaction
1051,2,Null Transaction
1051,1,Null Transaction
1050,4,Null Transaction
1050,3,Buy
1050,2,Null Transaction
1050,1,Buy
1058,4,Null Transaction
1058,3,Null Transaction
1058,2,Null Transaction
1058,1,Null Transaction
1055,4,Buy
1055,3,Null Transaction
1055,2,Null Transaction
1055,1,Null Transaction
1054,4,Null Transaction
1054,3,Null Transaction
1054,2,Buy
1054,1,Buy
1054,4,Null Transaction
1054,3,Null Transaction
1054,2,Null Transaction
1054,1,Buy
1056,4,Null Transaction
1056,3,Null Transaction
1056,2,Null Transaction
1056,1,Null Transaction
1061,4,Buy
1061,3,Buy
1061,2,Null Transaction
1061,1,Buy
1066,4,Buy
1066,3,Null Transaction
1066,2,Buy
1066,1,Null Transaction
1065,4,Null Transaction
1065,3,Null Transaction
1065,2,Buy
1065,1,Null Transaction
1063,4,Null Transaction
1063,3,Null Transaction
1063,2,Buy
1063,1,Buy
1060,4,Null Transaction
1060,3,Null Transaction
1060,2,Null Transaction
1060,1,Null Transaction
1062,4,Null Transaction
1062,3,Buy
1062,2,Buy
1062,1,Buy
1064,4,Null Transaction
1064,3,Null Transaction
1064,2,Null Transaction
1064,1,Null Transaction
1069,4,Null Transaction
1069,3,Null Transaction
1069,2,Buy
1069,1,Null Transaction
1065,4,Null Transaction
1065,3,Null Transaction
1065,2,Null Transaction
1065,1,Null Transaction
1070,4,Null Transaction
1070,3,Buy
1070,2,Null Transaction
1070,1,Null Transaction
1070,4,Null Transaction
1070,3,Null Transaction
1070,2,Null Transaction
1070,1,Null Transaction
1070,4,Null Transaction
1070,3,Null Transaction
1070,2,Buy
1070,1,Null Transaction
1070,4,Null Transaction
1070,3,Null Transaction
1070,2,Null Transaction
1070,1,Buy
1074,4,Null Transaction
1074,3,Null Transaction
1074,2,Null Transaction
1074,1,Null Transaction
1074,4,Null Transaction
1074,3,Null Transaction
1074,2,Null Transaction
1074,1,Null Transaction
1079,4,Null Transaction
1079,3,Null Transaction
1079,2,Null Transaction
1079,1,Null Transaction
1081,4,Null Transaction
1081,3,Null Transaction
1081,2,Null Transaction
1081,1,Null Transaction
1075,4,Buy
1075,3,Null Transaction
1075,2,Buy
1075,1,Null Transaction
1080,4,Buy
1080,3,Null Transaction
1080,2,Null Transaction
1080,1,Null Transaction
1083,4,Null Transaction
1083,3,Buy
1083,2,Null Transaction
1083,1,Null Transaction
1085,4,Null Transaction
1085,3,Null Transaction
1085,2,Null Transaction
1085,1,Buy
1079,4,Buy
1079,3,Null Transaction
1079,2,Null Transaction
1079,1,Null Transaction
1080,4,Null Transaction
1080,3,Null Transaction
1080,2,Null Transaction
1080,1,Null Transaction
1088,4,Null Transaction
1088,3,Null Transaction
1088,2,Null Transaction
1088,1,Buy
1085,4,Null Transaction
1085,3,Null Transaction
1085,2,Buy
1085,1,Null Transaction
1090,4,Buy
1090,3,Null Transaction
1090,2,Null Transaction
1090,1,Buy
1085,4,Null Transaction
1085,3,Null Transaction
1085,2,Null Transaction
1085,1,Null Transaction
1088,4,Null Transaction
1088,3,Null Transaction
1088,2,Null Transaction
1088,1,Buy
1093,4,Null Transaction
1093,3,Null Transaction
1093,2,Null Transaction
1093,1,Buy
1092,4,Null Transaction
1092,3,Buy
1092,2,Null Transaction
1092,1,Null Transaction
1087,4,Null Transaction
1087,3,Null Transaction
1087,2,Null Transaction
1087,1,Null Transaction
1087,4,Null Transaction
1087,3,Null Transaction
1087,2,Null Transaction
1087,1,Null Transaction
1093,4,Null Transaction
1093,3,Null Transaction
1093,2,Buy
1093,1,Null Transaction
1093,4,Null Transaction
1093,3,Buy
1093,2,Buy
1093,1,Null Transaction
1098,4,Buy
1098,3,Null Transaction
1098,2,Null Transaction
1098,1,Null Transaction
1092,4,Null Transaction
1092,3,Null Transaction
1092,2,Buy
1092,1,Null Transaction
1099,4,Null Transaction
1099,3,Buy
1099,2,Null Transaction
1099,1,Buy
1101,4,Null Transaction
1101,3,Null Transaction
1101,2,Buy
1101,1,Null Transaction
1103,4,Null Transaction
1103,3,Null Transaction
1103,2,Null Transaction
1103,1,Buy
1102,4,Buy
1102,3,Buy
1102,2,Null Transaction
1102,1,Null Transaction
1098,4,Null Transaction
1098,3,Null Transaction
1098,2,Null Transaction
1098,1,Buy
1104,4,Null Transaction
1104,3,Null Transaction
1104,2,Null Transaction
1104,1,Null Transaction
1099,4,Null Transaction
1099,3,Null Transaction
1099,2,Null Transaction
1099,1,Null Transaction
1108,4,Null Transaction
1108,3,Buy
1108,2,Null Transaction
1108,1,Buy
1108,4,Null Transaction
1108,3,Buy
1108,2,Null Transaction
1108,1,Buy
1110,4,Null Transaction
1110,3,Buy
1110,2,Buy
1110,1,Buy
1107,4,Null Transaction
1107,3,Null Transaction
1107,2,Null Transaction
1107,1,Buy
1112,4,Null Transaction
1112,3,Null Transaction
1112,2,Buy
1112,1,Null Transaction
1109,4,Null Transaction
1109,3,Buy
1109,2,Null Transaction
1109,1,Null Transaction
1107,4,Null Transaction
1107,3,Null Transaction
1107,2,Null Transaction
1107,1,Null Transaction
1111,4,Null Transaction
1111,3,Null Transaction
1111,2,Null Transaction
1111,1,Null Transaction
1108,4,Null Transaction
1108,3,Null Transaction
1108,2,Null Transaction
1108,1,Null Transaction
1114,4,Buy
1114,3,Null Transaction
1114,2,Buy
1114,1,Null Transaction
1114,4,Null Transaction
1114,3,Null Transaction
1114,2,Null Transaction
1114,1,Null Transaction
1119,4,Null Transaction
1119,3,Buy
1119,2,Null Transaction
1119,1,Null Transaction
1113,4,Buy
1113,3,Null Transaction
1113,2,Buy
1113,1,Null Transaction
1119,4,Null Transaction
1119,3,Null Transaction
1119,2,Null Transaction
1119,1,Buy
1113,4,Buy
1113,3,Null Transaction
1113,2,Null Transaction
1113,1,Null Transaction
1121,4,Buy
1121,3,Buy
1121,2,Buy
1121,1,Buy
1116,4,Null Transaction
1116,3,Null Transaction
1116,2,Null Transaction
1116,1,Null Transaction
1120,4,Buy
1120,3,Null Transaction
1120,2,Null Transaction
1120,1,Null Transaction
1124,4,Null Transaction
1124,3,Null Transaction
1124,2,Null Transaction
1124,1,Null Transaction
1126,4,Null Transaction
1126,3,Null Transaction
1126,2,Null Transaction
1126,1,Buy
1127,4,Null Transaction
1127,3,Null Transaction
1127,2,Null Transaction
1127,1,Null Transaction
1124,4,Buy
1124,3,Null Transaction
1124,2,Buy
1124,1,Buy
1125,4,Buy
1125,3,Null Transaction
1125,2,Null Transaction
1125,1,Buy
1129,4,Null Transaction
1129,3,Buy
1129,2,Null Transaction
1129,1,Buy
1131,4,Null Transaction
1131,3,Null Transaction
1131,2,Null Transaction
1131,1,Buy
1133,4,Null Transaction
1133,3,Null Transaction
1133,2,Null Transaction
1133,1,Null Transaction
1132,4,Null Transaction
1132,3,Null Transaction
1132,2,Buy
1132,1,Null Transaction
1134,4,Null Transaction
1134,3,Null Transaction
1134,2,Null Transaction
1134,1,Null Transaction
1130,4,Null Transaction
1130,3,Null Transaction
1130,2,Null Transaction
1130,1,Null Transaction
1137,4,Null Transaction
1137,3,Null Transaction
1137,2,Buy
1137,1,Null Transaction
1135,4,Null Transaction
1135,3,Null Transaction
1135,2,Buy
1135,1,Buy
1137,4,Null Transaction
1137,3,Buy
1137,2,Null Transaction
1137,1,Buy
1139,4,Null Transaction
1139,3,Null Transaction
1139,2,Buy
1139,1,Null Transaction
1135,4,Null Transaction
1135,3,Buy
1135,2,Null Transaction
1135,1,Null Transaction
1137,4,Null Transaction
1137,3,Null Transaction
1137,2,Null Transaction
1137,1,Null Transaction
1136,4,Null Transaction
1136,3,Null Transaction
1136,2,Null Transaction
1136,1,Null Transaction
1138,4,Null Transaction
1138,3,Buy
1138,2,Null Transaction
1138,1,Null Transaction
1138,4,Null Transaction
1138,3,Null Transaction
1138,2,Null Transaction
1138,1,Null Transaction
1139,4,Null Transaction
1139,3,Null Transaction
1139,2,Null Transaction
1139,1,Null Transaction
1138,4,Buy
1138,3,Buy
1138,2,Null Transaction
1138,1,Null Transaction
1145,4,Buy
1145,3,Null Transaction
1145,2,Null Transaction
1145,1,Null Transaction
1145,4,Null Transaction
1145,3,Null Transaction
1145,2,Null Transaction
1145,1,Null Transaction
1143,4,Null Transaction
1143,3,Null Transaction
1143,2,Null Transaction
1143,1,Null Transaction
1151,4,Null Transaction
1151,3,Buy
1151,2,Null Transaction
1151,1,Null Transaction
1150,4,Buy
1150,3,Null Transaction
1150,2,Null Transaction
1150,1,Buy
1152,4,Null Transaction
1152,3,Buy
1152,2,Buy
1152,1,Null Transaction
1149,4,Null Transaction
1149,3,Null Transaction
1149,2,Null Transaction
1149,1,Null Transaction
1149,4,Null Transaction
1149,3,Null Transaction
1149,2,Buy
1149,1,Null Transaction
1150,4,Null Transaction
1150,3,Null Transaction
1150,2,Null Transaction
1150,1,Buy
1154,4,Null Transaction
1154,3,Buy
1154,2,Null Transaction
1154,1,Null Transaction
1151,4,Null Transaction
1151,3,Null Transaction
1151,2,Null Transaction
1151,1,Null Transaction
1157,4,Null Transaction
1157,3,Null Transaction
1157,2,Null Transaction
1157,1,Null Transaction
1159,4,Null Transaction
1159,3,Null Transaction
1159,2,Buy
1159,1,Null Transaction
1156,4,Null Transaction
1156,3,Null Transaction
1156,2,Null Transaction
1156,1,Null Transaction
1158,4,Null Transaction
1158,3,Null Transaction
1158,2,Buy
1158,1,Buy
1157,4,Null Transaction
1157,3,Buy
1157,2,Buy
1157,1,Null Transaction
1164,4,Null Transaction
1164,3,Null Transaction
1164,2,Null Transaction
1164,1,Null Transaction
1157,4,Buy
1157,3,Buy
1157,2,Null Transaction
1157,1,Null Transaction
1157,4,Null Transaction
1157,3,Null Transaction
1157,2,Null Transaction
1157,1,Buy
1158,4,Null Transaction
1158,3,Null Transaction
1158,2,Buy
1158,1,Null Transaction
1159,4,Null Transaction
1159,3,Null Transaction
1159,2,Null Transaction
1159,1,Null Transaction
1162,4,Null Transaction
1162,3,Null Transaction
1162,2,Null Transaction
1162,1,Null Transaction
1164,4,Buy
1164,3,Buy
1164,2,Null Transaction
1164,1,Null Transaction
1163,4,Null Transaction
1163,3,Null Transaction
1163,2,Null Transaction
1163,1,Buy
1172,4,Null Transaction
1172,3,Buy
1172,2,Buy
1172,1,Null Transaction
1167,4,Null Transaction
1167,3,Buy
1167,2,Null Transaction
1167,1,Null Transaction
1173,4,Null Transaction
1173,3,Buy
1173,2,Null Transaction
1173,1,Buy
1174,4,Null Transaction
1174,3,Null Transaction
1174,2,Buy
1174,1,Null Transaction
1175,4,Null Transaction
1175,3,Null Transaction
1175,2,Null Transaction
1175,1,Null Transaction
1173,4,Null Transaction
1173,3,Buy
1173,2,Null Transaction
1173,1,Null Transaction
1174,4,Null Transaction
1174,3,Null Transaction
1174,2,Null Transaction
1174,1,Null Transaction
1173,4,Null Transaction
1173,3,Null Transaction
1173,2,Buy
1173,1,Null Transaction
1177,4,Null Transaction
1177,3,Null Transaction
1177,2,Null Transaction
1177,1,Null Transaction
1179,4,Buy
1179,3,Null Transaction
1179,2,Null Transaction
1179,1,Buy
1181,4,Null Transaction
1181,3,Null Transaction
1181,2,Buy
1181,1,Null Transaction
1175,4,Null Transaction
1175,3,Null Transaction
1175,2,Null Transaction
1175,1,Null Transaction
1184,4,Buy
1184,3,Null Transaction
1184,2,Null Transaction
1184,1,Null Transaction
1181,4,Null Transaction
1181,3,Null Transaction
1181,2,Buy
1181,1,Buy
1180,4,Null Transaction
1180,3,Null Transaction
1180,2,Null Transaction
1180,1,Null Transaction
1181,4,Null Transaction
1181,3,Null Transaction
1181,2,Buy
1181,1,Null Transaction
1183,4,Null Transaction
1183,3,Null Transaction
1183,2,Buy
1183,1,Null Transaction
1189,4,Null Transaction
1189,3,Null Transaction
1189,2,Null Transaction
1189,1,Null Transaction
1187,4,Null Transaction
1187,3,Buy
1187,2,Buy
1187,1,Null Transaction
1189,4,Buy
1189,3,Null Transaction
1189,2,Buy
1189,1,Null Transaction
1189,4,Buy
1189,3,Buy
1189,2,Buy
1189,1,Null Transaction
1191,4,Null Transaction
1191,3,Null Transaction
1191,2,Buy
1191,1,Null Transaction
1190,4,Null Transaction
1190,3,Buy
1190,2,Buy
1190,1,Null Transaction
1188,4,Buy
1188,3,Null Transaction
1188,2,Null Transaction
1188,1,Buy
1191,4,Null Transaction
1191,3,Null Transaction
1191,2,Null Transaction
1191,1,Buy
1188,4,Null Transaction
1188,3,Null Transaction
1188,2,Null Transaction
1188,1,Null Transaction
1195,4,Buy
1195,3,Null Transaction
1195,2,Null Transaction
1195,1,Buy
1197,4,Null Transaction
1197,3,Null Transaction
1197,2,Null Transaction
1197,1,Null Transaction
1191,4,Buy
1191,3,Null Transaction
1191,2,Null Transaction
1191,1,Null Transaction
1193,4,Null Transaction
1193,3,Null Transaction
1193,2,Buy
1193,1,Null Transaction
1200,4,Null Transaction
1200,3,Null Transaction
1200,2,Null Transaction
1200,1,Null Transaction
1198,4,Null Transaction
1198,3,Buy
1198,2,Null Transaction
1198,1,Null Transaction
1201,4,Null Transaction
1201,3,Null Transaction
1201,2,Null Transaction
1201,1,Null Transaction
1203,4,Null Transaction
1203,3,Null Transaction
1203,2,Null Transaction
1203,1,Buy
1198,4,Null Transaction
1198,3,Null Transaction
1198,2,Null Transaction
1198,1,Null Transaction
1206,4,Null Transaction
1206,3,Null Transaction
1206,2,Buy
1206,1,Buy
1208,4,Null Transaction
1208,3,Buy
1208,2,Null Transaction
1208,1,Buy
1201,4,Null Transaction
1201,3,Buy
1201,2,Null Transaction
1201,1,Buy
1210,4,Null Transaction
1210,3,Null Transaction
1210,2,Null Transaction
1210,1,Null Transaction
1209,4,Null Transaction
1209,3,Null Transaction
1209,2,Null Transaction
1209,1,Null Transaction
1212,4,Null Transaction
1212,3,Null Transaction
1212,2,Buy
1212,1,Null Transaction
1208,4,Null Transaction
1208,3,Null Transaction
1208,2,Null Transaction
1208,1,Null Transaction
1214,4,Buy
1214,3,Null Transaction
1214,2,Null Transaction
1214,1,Buy
1206,4,Null Transaction
1206,3,Null Transaction
1206,2,Null Transaction
1206,1,Null Transaction
1214,4,Null Transaction
1214,3,Buy
1214,2,Null Transaction
1214,1,Null Transaction
1216,4,Null Transaction
1216,3,Buy
1216,2,Null Transaction
1216,1,Buy
1215,4,Null Transaction
1215,3,Null Transaction
1215,2,Null Transaction
1215,1,Null Transaction
1219,4,Null Transaction
1219,3,Null Transaction
1219,2,Null Transaction
1219,1,Null Transaction
1215,4,Buy
1215,3,Null Transaction
1215,2,Null Transaction
1215,1,Null Transaction
1212,4,Null Transaction
1212,3,Null Transaction
1212,2,Null Transaction
1212,1,Null Transaction
1218,4,Null Transaction
1218,3,Null Transaction
1218,2,Buy
1218,1,Null Transaction
1219,4,Null Transaction
1219,3,Buy
1219,2,Null Transaction
1219,1,Buy
1221,4,Null Transaction
1221,3,Null Transaction
1221,2,Null Transaction
1221,1,Null Transaction
1222,4,Null Transaction
1222,3,Null Transaction
1222,2,Buy
1222,1,Null Transaction
1220,4,Null Transaction
1220,3,Null Transaction
1220,2,Null Transaction
1220,1,Null Transaction
1219,4,Null Transaction
1219,3,Buy
1219,2,Null Transaction
1219,1,Null Transaction
1220,4,Null Transaction
1220,3,Null Transaction
1220,2,Null Transaction
1220,1,Null Transaction
1223,4,Null Transaction
1223,3,Buy
1223,2,Null Transaction
1223,1,Buy
1225,4,Buy
1225,3,Null Transaction
1225,2,Null Transaction
1225,1,Null Transaction
1227,4,Buy
1227,3,Null Transaction
1227,2,Buy
1227,1,Buy
1228,4,Null Transaction
1228,3,Null Transaction
1228,2,Null Transaction
1228,1,Null Transaction
1227,4,Null Transaction
1227,3,Null Transaction
1227,2,Null Transaction
1227,1,Buy
1228,4,Null Transaction
1228,3,Null Transaction
1228,2,Buy
1228,1,Null Transaction
1234,4,Buy
1234,3,Null Transaction
1234,2,Null Transaction
1234,1,Null Transaction
1235,4,Null Transaction
1235,3,Buy
1235,2,Buy
1235,1,Buy
1230,4,Null Transaction
1230,3,Null Transaction
1230,2,Null Transaction
1230,1,Null Transaction
1238,4,Buy
1238,3,Buy
1238,2,Null Transaction
1238,1,Buy
1230,4,Null Transaction
1230,3,Null Transaction
1230,2,Null Transaction
1230,1,Null Transaction
1237,4,Buy
1237,3,Null Transaction
1237,2,Buy
1237,1,Null Transaction
1235,4,Null Transaction
1235,3,Null Transaction
1235,2,Null Transaction
1235,1,Null Transaction
1238,4,Buy
1238,3,Buy
1238,2,Null Transaction
1238,1,Buy
1235,4,Null Transaction
1235,3,Null Transaction
1235,2,Null Transaction
1235,1,Buy
1236,4,Buy
1236,3,Null Transaction
1236,2,Null Transaction
1236,1,Buy
1242,4,Null Transaction
1242,3,Null Transaction
1242,2,Buy
1242,1,Null Transaction
1245,4,Null Transaction
1245,3,Buy
1245,2,Buy
1245,1,Null Transaction
1245,4,Buy
1245,3,Buy
1245,2,Null Transaction
1245,1,Null Transaction
1242,4,Null Transaction
1242,3,Null Transaction
1242,2,Buy
1242,1,Buy
1248,4,Null Transaction
1248,3,Null Transaction
1248,2,Null Transaction
1248,1,Null Transaction
1247,4,Buy
1247,3,Null Transaction
1247,2,Null Transaction
1247,1,Buy
1251,4,Null Transaction
1251,3,Null Transaction
1251,2,Null Transaction
1251,1,Null Transaction
1252,4,Null Transaction
1252,3,Null Transaction
1252,2,Null Transaction
1252,1,Null Transaction
1250,4,Null Transaction
1250,3,Null Transaction
1250,2,Null Transaction
1250,1,Null Transaction
1253,4,Null Transaction
1253,3,Buy
1253,2,Null Transaction
1253,1,Null Transaction
1253,4,Null Transaction
1253,3,Buy
1253,2,Null Transaction
1253,1,Buy
1256,4,Buy
1256,3,Null Transaction
1256,2,Buy
1256,1,Buy
1252,4,Buy
1252,3,Null Transaction
1252,2,Buy
1252,1,Null Transaction
1249,4,Null Transaction
1249,3,Buy
1249,2,Null Transaction
1249,1,Buy
1256,4,Buy
1256,3,Null Transaction
1256,2,Null Transaction
1256,1,Buy
1253,4,Buy
1253,3,Null Transaction
1253,2,Null Transaction
1253,1,Null Transaction
1257,4,Null Transaction
1257,3,Null Transaction
1257,2,Null Transaction
1257,1,Null Transaction
1257,4,Null Transaction
1257,3,Null Transaction
1257,2,Null Transaction
1257,1,Buy
1255,4,Buy
1255,3,Buy
1255,2,Null Transaction
1255,1,Null Transaction
1260,4,Null Transaction
1260,3,Null Transaction
1260,2,Buy
1260,1,Buy
1263,4,Null Transaction
1263,3,Null Transaction
1263,2,Null Transaction
1263,1,Null Transaction
1262,4,Null Transaction
1262,3,Null Transaction
1262,2,Buy
1262,1,Buy
1262,4,Null Transaction
1262,3,Null Transaction
1262,2,Buy
1262,1,Null Transaction
1264,4,Null Transaction
1264,3,Null Transaction
1264,2,Null Transaction
1264,1,Null Transaction
1265,4,Null Transaction
1265,3,Null Transaction
1265,2,Null Transaction
1265,1,Null Transaction
1270,4,Null Transaction
1270,3,Null Transaction
1270,2,Null Transaction
1270,1,Null Transaction
1262,4,Null Transaction
1262,3,Null Transaction
1262,2,Buy
1262,1,Null Transaction
1267,4,Null Transaction
1267,3,Buy
1267,2,Buy
1267,1,Null Transaction
1271,4,Null Transaction
1271,3,Null Transaction
1271,2,Null Transaction
1271,1,Null Transaction
1274,4,Null Transaction
1274,3,Buy
1274,2,Null Transaction
1274,1,Null Transaction
1268,4,Null Transaction
1268,3,Null Transaction
1268,2,Buy
1268,1,Null Transaction
1268,4,Buy
1268,3,Null Transaction
1268,2,Null Transaction
1268,1,Null Transaction
1274,4,Null Transaction
1274,3,Null Transaction
1274,2,Null Transaction
1274,1,Null Transaction
1271,4,Buy
1271,3,Null Transaction
1271,2,Buy
1271,1,Buy
1270,4,Null Transaction
1270,3,Null Transaction
1270,2,Null Transaction
1270,1,Null Transaction
1277,4,Buy
1277,3,Buy
1277,2,Null Transaction
1277,1,Null Transaction
1278,4,Buy
1278,3,Buy
1278,2,Null Transaction
1278,1,Null Transaction
1281,4,Buy
1281,3,Null Transaction
1281,2,Null Transaction
1281,1,Buy
1283,4,Null Transaction
1283,3,Null Transaction
1283,2,Null Transaction
1283,1,Null Transaction
1277,4,Null Transaction
1277,3,Buy
1277,2,Null Transaction
1277,1,Null Transaction
1278,4,Null Transaction
1278,3,Null Transaction
1278,2,Null Transaction
1278,1,Null Transaction
1283,4,Null Transaction
1283,3,Null Transaction
1283,2,Null Transaction
1283,1,Null Transaction
1281,4,Null Transaction
1281,3,Buy
1281,2,Null Transaction
1281,1,Null Transaction
1288,4,Null Transaction
1288,3,Null Transaction
1288,2,Null Transaction
1288,1,Buy
1282,4,Null Transaction
1282,3,Buy
1282,2,Null Transaction
1282,1,Null Transaction
1286,4,Null Transaction
1286,3,Null Transaction
1286,2,Buy
1286,1,Null Transaction
1284,4,Null Transaction
1284,3,Null Transaction
1284,2,Null Transaction
1284,1,Null Transaction
1284,4,Null Transaction
1284,3,Null Transaction
1284,2,Null Transaction
1284,1,Buy
1285,4,Buy
1285,3,Null Transaction
1285,2,Null Transaction
1285,1,Null Transaction
1290,4,Null Transaction
1290,3,Null Transaction
1290,2,Null Transaction
1290,1,Buy
1291,4,Null Transaction
1291,3,Buy
1291,2,Null Transaction
1291,1,Null Transaction
1288,4,Null Transaction
1288,3,Null Transaction
1288,2,Null Transaction
1288,1,Null Transaction
1288,4,Null Transaction
1288,3,Null Transaction
1288,2,Null Transaction
1288,1,Null Transaction
